filename,band,candidate_time,dm,snr,fil_file,wait_time,date,obs_time,file_path
CRAB_PV_Band_2024_07_30_14_05_17_tcand_390.9544320_dm_56.9_snr_23.7.h5,PV,2024-07-30 14:11:47.954432,56.9,23.0,CRAB_PV_Band_2024_07_30_14_05_17.fil,0 days 00:00:13.125504,2024-07-30,600.0,./2024-07-30/PV_Band/CRAB_PV_Band_2024_07_30_14_05_17.fil
CRAB_PV_Band_2024_07_30_14_15_18_tcand_2.3656320_dm_56.4_snr_17.5.h5,PV,2024-07-30 14:15:20.365632,56.4,17.0,CRAB_PV_Band_2024_07_30_14_15_18.fil,,2024-07-30,600.0,./2024-07-30/PV_Band/CRAB_PV_Band_2024_07_30_14_15_18.fil
CRAB_PV_Band_2024_07_30_14_15_18_tcand_495.4199040_dm_56.9_snr_22.4.h5,PV,2024-07-30 14:23:33.419904,56.9,22.0,CRAB_PV_Band_2024_07_30_14_15_18.fil,0 days 00:03:24.089088,2024-07-30,600.0,./2024-07-30/PV_Band/CRAB_PV_Band_2024_07_30_14_15_18.fil
CRAB_PV_Band_2024_07_30_14_25_19_tcand_19.0450560_dm_56.9_snr_16.4.h5,PV,2024-07-30 14:25:38.045056,56.9,16.0,CRAB_PV_Band_2024_07_30_14_25_19.fil,0 days 00:00:09.201408,2024-07-30,600.0,./2024-07-30/PV_Band/CRAB_PV_Band_2024_07_30_14_25_19.fil
CRAB_PV_Band_2024_07_30_14_25_19_tcand_192.1130880_dm_56.9_snr_28.1.h5,PV,2024-07-30 14:28:31.113088,56.9,28.0,CRAB_PV_Band_2024_07_30_14_25_19.fil,0 days 00:01:40.132800,2024-07-30,600.0,./2024-07-30/PV_Band/CRAB_PV_Band_2024_07_30_14_25_19.fil
CRAB_PV_Band_2024_07_30_14_35_20_tcand_268.3317120_dm_56.9_snr_78.3.h5,PV,2024-07-30 14:39:48.331712,56.9,78.0,CRAB_PV_Band_2024_07_30_14_35_20.fil,0 days 00:01:17.840064,2024-07-30,600.0,./2024-07-30/PV_Band/CRAB_PV_Band_2024_07_30_14_35_20.fil
CRAB_PV_Band_2024_07_30_14_35_20_tcand_285.9563520_dm_56.9_snr_21.0.h5,PV,2024-07-30 14:40:05.956352,56.9,21.0,CRAB_PV_Band_2024_07_30_14_35_20.fil,0 days 00:00:13.565376,2024-07-30,600.0,./2024-07-30/PV_Band/CRAB_PV_Band_2024_07_30_14_35_20.fil
CRAB_PV_Band_2024_07_30_14_35_20_tcand_384.9530880_dm_56.9_snr_17.9.h5,PV,2024-07-30 14:41:44.953088,56.9,17.0,CRAB_PV_Band_2024_07_30_14_35_20.fil,0 days 00:01:36.053760,2024-07-30,600.0,./2024-07-30/PV_Band/CRAB_PV_Band_2024_07_30_14_35_20.fil
CRAB_PV_Band_2024_07_30_14_35_20_tcand_440.9260800_dm_56.9_snr_20.2.h5,PV,2024-07-30 14:42:40.926080,56.9,20.0,CRAB_PV_Band_2024_07_30_14_35_20.fil,0 days 00:00:19.518528,2024-07-30,600.0,./2024-07-30/PV_Band/CRAB_PV_Band_2024_07_30_14_35_20.fil
CRAB_PV_Band_2024_07_30_14_45_21_tcand_45.5374080_dm_56.9_snr_36.0.h5,PV,2024-07-30 14:46:06.537408,56.9,36.0,CRAB_PV_Band_2024_07_30_14_45_21.fil,,2024-07-30,600.0,./2024-07-30/PV_Band/CRAB_PV_Band_2024_07_30_14_45_21.fil
CRAB_PV_Band_2024_07_30_14_45_21_tcand_161.8746240_dm_56.9_snr_26.9.h5,PV,2024-07-30 14:48:02.874624,56.9,26.0,CRAB_PV_Band_2024_07_30_14_45_21.fil,0 days 00:00:38.902848,2024-07-30,600.0,./2024-07-30/PV_Band/CRAB_PV_Band_2024_07_30_14_45_21.fil
CRAB_PV_Band_2024_07_30_14_45_21_tcand_482.4024960_dm_56.9_snr_22.0.h5,PV,2024-07-30 14:53:23.402496,56.9,22.0,CRAB_PV_Band_2024_07_30_14_45_21.fil,0 days 00:00:47.089344,2024-07-30,600.0,./2024-07-30/PV_Band/CRAB_PV_Band_2024_07_30_14_45_21.fil
CRAB_PV_Band_2024_07_30_14_45_21_tcand_590.3498880_dm_56.9_snr_54.0.h5,PV,2024-07-30 14:55:11.349888,56.9,54.0,CRAB_PV_Band_2024_07_30_14_45_21.fil,0 days 00:01:15.065856,2024-07-30,600.0,./2024-07-30/PV_Band/CRAB_PV_Band_2024_07_30_14_45_21.fil
CRAB_PV_Band_2024_07_30_14_55_22_tcand_233.3909760_dm_56.9_snr_75.8.h5,PV,2024-07-30 14:59:15.390976,56.9,75.0,CRAB_PV_Band_2024_07_30_14_55_22.fil,0 days 00:01:33.502848,2024-07-30,600.0,./2024-07-30/PV_Band/CRAB_PV_Band_2024_07_30_14_55_22.fil
CRAB_PV_Band_2024_07_30_15_15_24_tcand_149.3646720_dm_56.9_snr_18.2.h5,PV,2024-07-30 15:17:53.364672,56.9,18.0,CRAB_PV_Band_2024_07_30_15_15_24.fil,0 days 00:00:46.987968,2024-07-30,600.0,./2024-07-30/PV_Band/CRAB_PV_Band_2024_07_30_15_15_24.fil
CRAB_PV_Band_2024_07_30_16_15_22_tcand_14.8258560_dm_56.9_snr_71.2.h5,PV,2024-07-30 16:15:36.825856,56.9,71.0,CRAB_PV_Band_2024_07_30_16_15_22.fil,0 days 00:00:12.854208,2024-07-30,600.0,./2024-07-30/PV_Band/CRAB_PV_Band_2024_07_30_16_15_22.fil
CRAB_PV_Band_2024_07_30_16_15_22_tcand_335.9285760_dm_56.9_snr_17.0.h5,PV,2024-07-30 16:20:57.928576,56.9,17.0,CRAB_PV_Band_2024_07_30_16_15_22.fil,0 days 00:00:02.469120,2024-07-30,600.0,./2024-07-30/PV_Band/CRAB_PV_Band_2024_07_30_16_15_22.fil
CRAB_PV_Band_2024_07_30_16_15_22_tcand_534.0639360_dm_56.9_snr_17.4.h5,PV,2024-07-30 16:24:16.063936,56.9,17.0,CRAB_PV_Band_2024_07_30_16_15_22.fil,0 days 00:00:35.858496,2024-07-30,600.0,./2024-07-30/PV_Band/CRAB_PV_Band_2024_07_30_16_15_22.fil
CRAB_PV_Band_2024_07_30_16_50_06_tcand_20.2270080_dm_56.9_snr_20.5.h5,PV,2024-07-30 16:50:26.227008,56.9,20.0,CRAB_PV_Band_2024_07_30_16_50_06.fil,,2024-07-30,600.0,./2024-07-30/PV_Band/CRAB_PV_Band_2024_07_30_16_50_06.fil
CRAB_PV_Band_2024_07_30_16_50_06_tcand_21.6478080_dm_56.9_snr_52.7.h5,PV,2024-07-30 16:50:27.647808,56.9,52.0,CRAB_PV_Band_2024_07_30_16_50_06.fil,0 days 00:00:01.420800,2024-07-30,600.0,./2024-07-30/PV_Band/CRAB_PV_Band_2024_07_30_16_50_06.fil
CRAB_PV_Band_2024_07_30_16_50_06_tcand_337.9946880_dm_56.9_snr_50.8.h5,PV,2024-07-30 16:55:43.994688,56.9,50.0,CRAB_PV_Band_2024_07_30_16_50_06.fil,0 days 00:00:21.258240,2024-07-30,600.0,./2024-07-30/PV_Band/CRAB_PV_Band_2024_07_30_16_50_06.fil
CRAB_PV_Band_2024_07_30_16_50_06_tcand_407.2419840_dm_56.9_snr_18.3.h5,PV,2024-07-30 16:56:53.241984,56.9,18.0,CRAB_PV_Band_2024_07_30_16_50_06.fil,0 days 00:00:07.117632,2024-07-30,600.0,./2024-07-30/PV_Band/CRAB_PV_Band_2024_07_30_16_50_06.fil
CRAB_PV_Band_2024_07_30_16_50_06_tcand_449.0069760_dm_56.9_snr_27.1.h5,PV,2024-07-30 16:57:35.006976,56.9,27.0,CRAB_PV_Band_2024_07_30_16_50_06.fil,0 days 00:00:01.724160,2024-07-30,600.0,./2024-07-30/PV_Band/CRAB_PV_Band_2024_07_30_16_50_06.fil
CRAB_PV_Band_2024_07_30_16_50_06_tcand_455.5359360_dm_56.9_snr_19.9.h5,PV,2024-07-30 16:57:41.535936,56.9,19.0,CRAB_PV_Band_2024_07_30_16_50_06.fil,0 days 00:00:06.528960,2024-07-30,600.0,./2024-07-30/PV_Band/CRAB_PV_Band_2024_07_30_16_50_06.fil
CRAB_PV_Band_2024_07_30_16_50_06_tcand_481.3134720_dm_56.9_snr_17.5.h5,PV,2024-07-30 16:58:07.313472,56.9,17.0,CRAB_PV_Band_2024_07_30_16_50_06.fil,0 days 00:00:07.341120,2024-07-30,600.0,./2024-07-30/PV_Band/CRAB_PV_Band_2024_07_30_16_50_06.fil
CRAB_PV_Band_2024_07_30_16_50_06_tcand_498.0249600_dm_56.9_snr_47.1.h5,PV,2024-07-30 16:58:24.024960,56.9,47.0,CRAB_PV_Band_2024_07_30_16_50_06.fil,0 days 00:00:07.341120,2024-07-30,600.0,./2024-07-30/PV_Band/CRAB_PV_Band_2024_07_30_16_50_06.fil
CRAB_PV_Band_2024_07_30_16_50_06_tcand_555.5673600_dm_56.9_snr_24.5.h5,PV,2024-07-30 16:59:21.567360,56.9,24.0,CRAB_PV_Band_2024_07_30_16_50_06.fil,0 days 00:00:13.159296,2024-07-30,600.0,./2024-07-30/PV_Band/CRAB_PV_Band_2024_07_30_16_50_06.fil
CRAB_PV_Band_2024_07_30_16_50_06_tcand_564.2954880_dm_56.9_snr_23.1.h5,PV,2024-07-30 16:59:30.295488,56.9,23.0,CRAB_PV_Band_2024_07_30_16_50_06.fil,0 days 00:00:00.710592,2024-07-30,600.0,./2024-07-30/PV_Band/CRAB_PV_Band_2024_07_30_16_50_06.fil
CRAB_PV_Band_2024_07_30_17_02_57_tcand_99.7167360_dm_56.9_snr_29.6.h5,PV,2024-07-30 17:04:36.716736,56.9,29.0,CRAB_PV_Band_2024_07_30_17_02_57.fil,0 days 00:00:15.663168,2024-07-30,600.0,./2024-07-30/PV_Band/CRAB_PV_Band_2024_07_30_17_02_57.fil
CRAB_PV_Band_2024_07_30_17_02_57_tcand_204.5859840_dm_56.9_snr_30.8.h5,PV,2024-07-30 17:06:21.585984,56.9,30.0,CRAB_PV_Band_2024_07_30_17_02_57.fil,0 days 00:00:00.135360,2024-07-30,600.0,./2024-07-30/PV_Band/CRAB_PV_Band_2024_07_30_17_02_57.fil
CRAB_PV_Band_2024_07_30_17_02_57_tcand_270.5326080_dm_56.4_snr_23.1.h5,PV,2024-07-30 17:07:27.532608,56.4,23.0,CRAB_PV_Band_2024_07_30_17_02_57.fil,0 days 00:00:11.347008,2024-07-30,600.0,./2024-07-30/PV_Band/CRAB_PV_Band_2024_07_30_17_02_57.fil
CRAB_PV_Band_2024_07_30_17_02_57_tcand_309.5904000_dm_56.9_snr_22.7.h5,PV,2024-07-30 17:08:06.590400,56.9,22.0,CRAB_PV_Band_2024_07_30_17_02_57.fil,0 days 00:00:13.835904,2024-07-30,600.0,./2024-07-30/PV_Band/CRAB_PV_Band_2024_07_30_17_02_57.fil
CRAB_PV_Band_2024_07_30_17_02_57_tcand_316.1328000_dm_56.9_snr_20.6.h5,PV,2024-07-30 17:08:13.132800,56.9,20.0,CRAB_PV_Band_2024_07_30_17_02_57.fil,0 days 00:00:06.542400,2024-07-30,600.0,./2024-07-30/PV_Band/CRAB_PV_Band_2024_07_30_17_02_57.fil
CRAB_PV_Band_2024_07_30_17_02_57_tcand_377.5524480_dm_56.9_snr_16.6.h5,PV,2024-07-30 17:09:14.552448,56.9,16.0,CRAB_PV_Band_2024_07_30_17_02_57.fil,0 days 00:00:06.258432,2024-07-30,600.0,./2024-07-30/PV_Band/CRAB_PV_Band_2024_07_30_17_02_57.fil
CRAB_PV_Band_2024_07_30_17_02_57_tcand_397.0043520_dm_56.4_snr_39.0.h5,PV,2024-07-30 17:09:34.004352,56.4,39.0,CRAB_PV_Band_2024_07_30_17_02_57.fil,0 days 00:00:00.846144,2024-07-30,600.0,./2024-07-30/PV_Band/CRAB_PV_Band_2024_07_30_17_02_57.fil
CRAB_PV_Band_2024_07_30_17_02_57_tcand_449.5061760_dm_56.9_snr_25.8.h5,PV,2024-07-30 17:10:26.506176,56.9,25.0,CRAB_PV_Band_2024_07_30_17_02_57.fil,0 days 00:00:02.197824,2024-07-30,600.0,./2024-07-30/PV_Band/CRAB_PV_Band_2024_07_30_17_02_57.fil
CRAB_PV_Band_2024_07_30_17_02_57_tcand_464.9660160_dm_56.9_snr_21.3.h5,PV,2024-07-30 17:10:41.966016,56.9,21.0,CRAB_PV_Band_2024_07_30_17_02_57.fil,0 days 00:00:02.774208,2024-07-30,600.0,./2024-07-30/PV_Band/CRAB_PV_Band_2024_07_30_17_02_57.fil
CRAB_PV_Band_2024_07_30_17_02_57_tcand_570.7824000_dm_56.9_snr_47.6.h5,PV,2024-07-30 17:12:27.782400,56.9,47.0,CRAB_PV_Band_2024_07_30_17_02_57.fil,0 days 00:00:07.476096,2024-07-30,600.0,./2024-07-30/PV_Band/CRAB_PV_Band_2024_07_30_17_02_57.fil
CRAB_PV_Band_2024_07_31_15_16_44_tcand_35.6006400_dm_56.9_snr_18.7.h5,PV,2024-07-31 15:17:19.600640,56.9,18.0,CRAB_PV_Band_2024_07_31_15_16_44.fil,0 days 00:00:07.746816,2024-07-31,600.0,./2024-07-31/PV_Band/CRAB_PV_Band_2024_07_31_15_16_44.fil
CRAB_PV_Band_2024_07_31_15_16_44_tcand_137.0530560_dm_56.9_snr_24.4.h5,PV,2024-07-31 15:19:01.053056,56.9,24.0,CRAB_PV_Band_2024_07_31_15_16_44.fil,0 days 00:01:06.223296,2024-07-31,600.0,./2024-07-31/PV_Band/CRAB_PV_Band_2024_07_31_15_16_44.fil
CRAB_PV_Band_2024_07_31_15_16_44_tcand_138.0142080_dm_56.9_snr_23.2.h5,PV,2024-07-31 15:19:02.014208,56.9,23.0,CRAB_PV_Band_2024_07_31_15_16_44.fil,0 days 00:00:00.961152,2024-07-31,600.0,./2024-07-31/PV_Band/CRAB_PV_Band_2024_07_31_15_16_44.fil
CRAB_PV_Band_2024_07_31_15_16_44_tcand_287.3207040_dm_56.9_snr_25.2.h5,PV,2024-07-31 15:21:31.320704,56.9,25.0,CRAB_PV_Band_2024_07_31_15_16_44.fil,0 days 00:01:45.376704,2024-07-31,600.0,./2024-07-31/PV_Band/CRAB_PV_Band_2024_07_31_15_16_44.fil
CRAB_PV_Band_2024_07_31_15_16_44_tcand_405.0109440_dm_56.9_snr_33.9.h5,PV,2024-07-31 15:23:29.010944,56.9,33.0,CRAB_PV_Band_2024_07_31_15_16_44.fil,0 days 00:00:10.081344,2024-07-31,600.0,./2024-07-31/PV_Band/CRAB_PV_Band_2024_07_31_15_16_44.fil
CRAB_PV_Band_2024_07_31_15_16_44_tcand_433.5421440_dm_56.9_snr_21.7.h5,PV,2024-07-31 15:23:57.542144,56.9,21.0,CRAB_PV_Band_2024_07_31_15_16_44.fil,0 days 00:00:03.551808,2024-07-31,600.0,./2024-07-31/PV_Band/CRAB_PV_Band_2024_07_31_15_16_44.fil
CRAB_PV_Band_2024_07_31_15_16_44_tcand_522.9041280_dm_56.9_snr_21.2.h5,PV,2024-07-31 15:25:26.904128,56.9,21.0,CRAB_PV_Band_2024_07_31_15_16_44.fil,0 days 00:00:00.304320,2024-07-31,600.0,./2024-07-31/PV_Band/CRAB_PV_Band_2024_07_31_15_16_44.fil
CRAB_PV_Band_2024_07_31_15_26_45_tcand_73.8629760_dm_56.9_snr_16.5.h5,PV,2024-07-31 15:27:58.862976,56.9,16.0,CRAB_PV_Band_2024_07_31_15_26_45.fil,0 days 00:01:13.848192,2024-07-31,600.0,./2024-07-31/PV_Band/CRAB_PV_Band_2024_07_31_15_26_45.fil
CRAB_PV_Band_2024_07_31_15_26_45_tcand_372.0977280_dm_56.9_snr_19.9.h5,PV,2024-07-31 15:32:57.097728,56.9,19.0,CRAB_PV_Band_2024_07_31_15_26_45.fil,0 days 00:01:32.758464,2024-07-31,600.0,./2024-07-31/PV_Band/CRAB_PV_Band_2024_07_31_15_26_45.fil
CRAB_PV_Band_2024_07_31_15_26_45_tcand_443.3416320_dm_56.4_snr_20.5.h5,PV,2024-07-31 15:34:08.341632,56.4,20.0,CRAB_PV_Band_2024_07_31_15_26_45.fil,0 days 00:00:35.791296,2024-07-31,600.0,./2024-07-31/PV_Band/CRAB_PV_Band_2024_07_31_15_26_45.fil
CRAB_PV_Band_2024_07_31_15_26_45_tcand_489.1935360_dm_56.4_snr_16.4.h5,PV,2024-07-31 15:34:54.193536,56.4,16.0,CRAB_PV_Band_2024_07_31_15_26_45.fil,0 days 00:00:10.670400,2024-07-31,600.0,./2024-07-31/PV_Band/CRAB_PV_Band_2024_07_31_15_26_45.fil
CRAB_PV_Band_2024_07_31_15_26_45_tcand_505.5185280_dm_56.9_snr_24.6.h5,PV,2024-07-31 15:35:10.518528,56.9,24.0,CRAB_PV_Band_2024_07_31_15_26_45.fil,0 days 00:00:16.324992,2024-07-31,600.0,./2024-07-31/PV_Band/CRAB_PV_Band_2024_07_31_15_26_45.fil
CRAB_PV_Band_2024_07_31_15_36_46_tcand_382.7896320_dm_56.9_snr_26.6.h5,PV,2024-07-31 15:43:08.789632,56.9,26.0,CRAB_PV_Band_2024_07_31_15_36_46.fil,0 days 00:04:03.837888,2024-07-31,600.0,./2024-07-31/PV_Band/CRAB_PV_Band_2024_07_31_15_36_46.fil
CRAB_PV_Band_2024_07_31_15_36_46_tcand_421.6590720_dm_56.9_snr_43.8.h5,PV,2024-07-31 15:43:47.659072,56.9,43.0,CRAB_PV_Band_2024_07_31_15_36_46.fil,0 days 00:00:38.869440,2024-07-31,600.0,./2024-07-31/PV_Band/CRAB_PV_Band_2024_07_31_15_36_46.fil
CRAB_PV_Band_2024_07_31_15_46_47_tcand_93.3189120_dm_56.9_snr_39.8.h5,PV,2024-07-31 15:48:20.318912,56.9,39.0,CRAB_PV_Band_2024_07_31_15_46_47.fil,0 days 00:00:52.536768,2024-07-31,600.0,./2024-07-31/PV_Band/CRAB_PV_Band_2024_07_31_15_46_47.fil
CRAB_PV_Band_2024_07_31_15_46_47_tcand_343.0091520_dm_56.9_snr_16.5.h5,PV,2024-07-31 15:52:30.009152,56.9,16.0,CRAB_PV_Band_2024_07_31_15_46_47.fil,0 days 00:01:20.580288,2024-07-31,600.0,./2024-07-31/PV_Band/CRAB_PV_Band_2024_07_31_15_46_47.fil
CRAB_PV_Band_2024_07_31_15_46_47_tcand_356.2364160_dm_56.9_snr_75.9.h5,PV,2024-07-31 15:52:43.236416,56.9,75.0,CRAB_PV_Band_2024_07_31_15_46_47.fil,0 days 00:00:03.992064,2024-07-31,600.0,./2024-07-31/PV_Band/CRAB_PV_Band_2024_07_31_15_46_47.fil
CRAB_PV_Band_2024_07_31_15_46_47_tcand_359.9911680_dm_56.9_snr_18.9.h5,PV,2024-07-31 15:52:46.991168,56.9,18.0,CRAB_PV_Band_2024_07_31_15_46_47.fil,0 days 00:00:03.754752,2024-07-31,600.0,./2024-07-31/PV_Band/CRAB_PV_Band_2024_07_31_15_46_47.fil
CRAB_PV_Band_2024_07_31_15_56_48_tcand_27.0165120_dm_56.9_snr_17.2.h5,PV,2024-07-31 15:57:15.016512,56.9,17.0,CRAB_PV_Band_2024_07_31_15_56_48.fil,,2024-07-31,600.0,./2024-07-31/PV_Band/CRAB_PV_Band_2024_07_31_15_56_48.fil
CRAB_PV_Band_2024_07_31_15_56_48_tcand_460.7356800_dm_56.9_snr_73.5.h5,PV,2024-07-31 16:04:28.735680,56.9,73.0,CRAB_PV_Band_2024_07_31_15_56_48.fil,0 days 00:03:14.615232,2024-07-31,600.0,./2024-07-31/PV_Band/CRAB_PV_Band_2024_07_31_15_56_48.fil
CRAB_PV_Band_2024_07_31_16_16_50_tcand_321.5007360_dm_56.9_snr_20.0.h5,PV,2024-07-31 16:22:11.500736,56.9,20.0,CRAB_PV_Band_2024_07_31_16_16_50.fil,0 days 00:00:21.887040,2024-07-31,600.0,./2024-07-31/PV_Band/CRAB_PV_Band_2024_07_31_16_16_50.fil
CRAB_PV_Band_2024_07_31_16_26_51_tcand_557.3909760_dm_56.9_snr_33.3.h5,PV,2024-07-31 16:36:08.390976,56.9,33.0,CRAB_PV_Band_2024_07_31_16_26_51.fil,0 days 00:02:37.303488,2024-07-31,600.0,./2024-07-31/PV_Band/CRAB_PV_Band_2024_07_31_16_26_51.fil
CRAB_PV_Band_2024_07_31_16_36_52_tcand_156.8265600_dm_56.9_snr_18.9.h5,PV,2024-07-31 16:39:28.826560,56.9,18.0,CRAB_PV_Band_2024_07_31_16_36_52.fil,0 days 00:00:59.572608,2024-07-31,600.0,./2024-07-31/PV_Band/CRAB_PV_Band_2024_07_31_16_36_52.fil
CRAB_PV_Band_2024_07_31_16_46_53_tcand_70.4298240_dm_56.9_snr_18.4.h5,PV,2024-07-31 16:48:03.429824,56.9,18.0,CRAB_PV_Band_2024_07_31_16_46_53.fil,,2024-07-31,600.0,./2024-07-31/PV_Band/CRAB_PV_Band_2024_07_31_16_46_53.fil
CRAB_PV_Band_2024_07_31_16_46_53_tcand_204.4254720_dm_56.9_snr_97.6.h5,PV,2024-07-31 16:50:17.425472,56.9,97.0,CRAB_PV_Band_2024_07_31_16_46_53.fil,0 days 00:00:06.258240,2024-07-31,600.0,./2024-07-31/PV_Band/CRAB_PV_Band_2024_07_31_16_46_53.fil
CRAB_PV_Band_2024_07_31_16_46_53_tcand_289.7894400_dm_56.9_snr_19.1.h5,PV,2024-07-31 16:51:42.789440,56.9,19.0,CRAB_PV_Band_2024_07_31_16_46_53.fil,0 days 00:00:24.471744,2024-07-31,600.0,./2024-07-31/PV_Band/CRAB_PV_Band_2024_07_31_16_46_53.fil
CRAB_PV_Band_2024_07_31_16_46_53_tcand_405.7745280_dm_56.9_snr_16.0.h5,PV,2024-07-31 16:53:38.774528,56.9,16.0,CRAB_PV_Band_2024_07_31_16_46_53.fil,0 days 00:00:05.243328,2024-07-31,600.0,./2024-07-31/PV_Band/CRAB_PV_Band_2024_07_31_16_46_53.fil
CRAB_PV_Band_2024_07_31_16_46_53_tcand_516.5637120_dm_56.9_snr_17.3.h5,PV,2024-07-31 16:55:29.563712,56.9,17.0,CRAB_PV_Band_2024_07_31_16_46_53.fil,0 days 00:01:11.987520,2024-07-31,600.0,./2024-07-31/PV_Band/CRAB_PV_Band_2024_07_31_16_46_53.fil
CRAB_PV_Band_2024_07_31_16_46_53_tcand_541.5634560_dm_56.9_snr_27.2.h5,PV,2024-07-31 16:55:54.563456,56.9,27.0,CRAB_PV_Band_2024_07_31_16_46_53.fil,0 days 00:00:20.770944,2024-07-31,600.0,./2024-07-31/PV_Band/CRAB_PV_Band_2024_07_31_16_46_53.fil
CRAB_PV_Band_2024_07_31_17_02_44_tcand_2.3640960_dm_56.9_snr_29.6.h5,PV,2024-07-31 17:02:46.364096,56.9,29.0,CRAB_PV_Band_2024_07_31_17_02_44.fil,,2024-07-31,600.0,./2024-07-31/PV_Band/CRAB_PV_Band_2024_07_31_17_02_44.fil
CRAB_PV_Band_2024_07_31_17_02_44_tcand_166.2305280_dm_56.9_snr_16.2.h5,PV,2024-07-31 17:05:30.230528,56.9,16.0,CRAB_PV_Band_2024_07_31_17_02_44.fil,0 days 00:00:49.071936,2024-07-31,600.0,./2024-07-31/PV_Band/CRAB_PV_Band_2024_07_31_17_02_44.fil
CRAB_PV_Band_2024_07_31_17_02_44_tcand_194.3084160_dm_56.9_snr_20.9.h5,PV,2024-07-31 17:05:58.308416,56.9,20.0,CRAB_PV_Band_2024_07_31_17_02_44.fil,0 days 00:00:02.232768,2024-07-31,600.0,./2024-07-31/PV_Band/CRAB_PV_Band_2024_07_31_17_02_44.fil
CRAB_PV_Band_2024_07_31_17_02_44_tcand_271.5868800_dm_56.9_snr_25.0.h5,PV,2024-07-31 17:07:15.586880,56.9,25.0,CRAB_PV_Band_2024_07_31_17_02_44.fil,0 days 00:00:03.193344,2024-07-31,600.0,./2024-07-31/PV_Band/CRAB_PV_Band_2024_07_31_17_02_44.fil
CRAB_PV_Band_2024_07_31_17_02_44_tcand_392.2068480_dm_56.9_snr_18.0.h5,PV,2024-07-31 17:09:16.206848,56.9,18.0,CRAB_PV_Band_2024_07_31_17_02_44.fil,0 days 00:00:40.696320,2024-07-31,600.0,./2024-07-31/PV_Band/CRAB_PV_Band_2024_07_31_17_02_44.fil
CRAB_PV_Band_2024_07_31_17_02_44_tcand_421.7059200_dm_56.4_snr_19.9.h5,PV,2024-07-31 17:09:45.705920,56.4,19.0,CRAB_PV_Band_2024_07_31_17_02_44.fil,0 days 00:00:03.045120,2024-07-31,600.0,./2024-07-31/PV_Band/CRAB_PV_Band_2024_07_31_17_02_44.fil
CRAB_PV_Band_2024_07_31_17_02_44_tcand_426.3738240_dm_56.9_snr_16.0.h5,PV,2024-07-31 17:09:50.373824,56.9,16.0,CRAB_PV_Band_2024_07_31_17_02_44.fil,0 days 00:00:00.608256,2024-07-31,600.0,./2024-07-31/PV_Band/CRAB_PV_Band_2024_07_31_17_02_44.fil
CRAB_PV_Band_2024_07_31_17_02_44_tcand_432.3615360_dm_56.9_snr_18.4.h5,PV,2024-07-31 17:09:56.361536,56.9,18.0,CRAB_PV_Band_2024_07_31_17_02_44.fil,0 days 00:00:05.987712,2024-07-31,600.0,./2024-07-31/PV_Band/CRAB_PV_Band_2024_07_31_17_02_44.fil
CRAB_PV_Band_2024_07_31_17_02_44_tcand_432.9027840_dm_56.9_snr_21.3.h5,PV,2024-07-31 17:09:56.902784,56.9,21.0,CRAB_PV_Band_2024_07_31_17_02_44.fil,0 days 00:00:00.339264,2024-07-31,600.0,./2024-07-31/PV_Band/CRAB_PV_Band_2024_07_31_17_02_44.fil
CRAB_PV_Band_2024_07_31_17_02_44_tcand_517.2380160_dm_56.9_snr_24.2.h5,PV,2024-07-31 17:11:21.238016,56.9,24.0,CRAB_PV_Band_2024_07_31_17_02_44.fil,0 days 00:00:37.719168,2024-07-31,600.0,./2024-07-31/PV_Band/CRAB_PV_Band_2024_07_31_17_02_44.fil
CRAB_PV_Band_2024_07_31_17_02_44_tcand_554.9232000_dm_56.9_snr_22.9.h5,PV,2024-07-31 17:11:58.923200,56.9,22.0,CRAB_PV_Band_2024_07_31_17_02_44.fil,0 days 00:00:10.608384,2024-07-31,600.0,./2024-07-31/PV_Band/CRAB_PV_Band_2024_07_31_17_02_44.fil
CRAB_PV_Band_2024_07_31_17_02_44_tcand_597.4800000_dm_56.9_snr_32.3.h5,PV,2024-07-31 17:12:41.480000,56.9,32.0,CRAB_PV_Band_2024_07_31_17_02_44.fil,0 days 00:00:32.780352,2024-07-31,600.0,./2024-07-31/PV_Band/CRAB_PV_Band_2024_07_31_17_02_44.fil
CRAB_PV_Band_2024_08_02_11_26_29_tcand_434.8540800_dm_56.9_snr_41.5.h5,PV,2024-08-02 11:33:43.854080,56.9,41.0,CRAB_PV_Band_2024_08_02_11_26_29.fil,0 days 00:04:13.850304,2024-08-02,600.0,./2024-08-02/PV_Band/CRAB_PV_Band_2024_08_02_11_26_29.fil
CRAB_PV_Band_2024_08_02_11_36_30_tcand_235.8412800_dm_56.9_snr_24.5.h5,PV,2024-08-02 11:40:25.841280,56.9,24.0,CRAB_PV_Band_2024_08_02_11_36_30.fil,0 days 00:00:41.778624,2024-08-02,600.0,./2024-08-02/PV_Band/CRAB_PV_Band_2024_08_02_11_36_30.fil
CRAB_PV_Band_2024_08_02_11_59_58_tcand_101.1968640_dm_56.4_snr_22.5.h5,PV,2024-08-02 12:01:39.196864,56.4,22.0,CRAB_PV_Band_2024_08_02_11_59_58.fil,,2024-08-02,600.0,./2024-08-02/PV_Band/CRAB_PV_Band_2024_08_02_11_59_58.fil
